PF10  C48  700 72.50870150305958 10.834577064920827 1.0
PF10  C49  700 45.971321183826156 9.900156005435313 1.0
PF10  C50  600 73.80220869392706 17.99504662891317 1.0
PF11  C1  400 14.360854744028241 12.691373117299282 1.0
PF11  C2  500 67.7205693209544 3.926119179461357 1.0
PF11  C3  200 65.02856788631257 2.658061548181657 1.0
PF11  C4  700 37.89629725048833 10.750123856884716 1.0
PF11  C5  0 82.06588035524032 5.76254871066691 1.0
PF11  C6  0 11.01463486504983 17.563956791098782 1.0
PF11  C7  100 69.38807061531111 9.232798616688234 1.0
PF11  C8  300 73.19287588522035 16.630883904813057 1.0
PF11  C9  300 73.53480407993169 19.283597894453443 1.0
PF11  C10  700 33.35250255584922 14.798104160089531 1.0
PF11  C11  0 32.07674948695348 6.991246058000174 1.0
PF11  C12  0 61.435655675874216 1.1830579824930871 1.0
PF11  C13  500 76.72982553703861 13.739716537628798 1.0
PF11  C14  200 51.817562233579956 2.921436506272966 1.0
PF11  C15  600 42.77866584394297 8.406262411415472 1.0
PF11  C16  0 74.76641431615305 13.519868872071818 1.0
PF11  C17  100 18.91082754916916 5.204426126441132 1.0
PF11  C18  400 71.3023166792835 1.106254120800902 1.0
PF11  C19  200 14.063359142720213 5.852433237063269 1.0
PF11  C20  0 29.30684157267264 18.620704014978553 1.0
PF11  C21  0 80.38323205528732 18.48492930730522 1.0
PF11  C22  400 11.234751210255201 5.740068285806577 1.0
PF11  C23  700 93.90324418752765 11.476035050053685 1.0
PF11  C24  500 56.27945531474285 17.07901076069714 1.0
PF11  C25  0 37.03493279882565 7.091684937263603 1.0
PF11  C26  500 92.34377954799876 19.960604047377014 1.0
PF11  C27  300 29.480062676402298 11.639219399224999 1.0
PF11  C28  100 15.667571353162856 5.799410804598594 1.0
PF11  C29  500 96.66227461637547 15.532199102994609 1.0
PF11  C30  0 28.463750535993416 4.890024230220696 1.0
PF11  C31  300 47.28040850511227 16.438412985218285 1.0
PF11  C32  0 87.41433580521014 17.144030275808312 1.0
PF11  C33  200 34.0851188895374 4.4290387617358 1.0
PF11  C34  100 38.37801235451282 9.06836889002832 1.0
PF11  C35  400 54.48030738302157 4.796941037492058 1.0
PF11  C36  500 55.16082870300199 18.02805099598814 1.0
PF11  C37  500 90.0509462096179 12.962059368899885 1.0
PF11  C38  500 32.70154160857014 10.586215441284756 1.0
PF11  C39  400 86.61886216027153 2.631865598176138 1.0
PF11  C40  200 27.52322208142355 1.4644788037633303 1.0
PF11  C41  200 78.92803313554542 3.1348556938501693 1.0
PF11  C42  100 80.80263661843726 13.416558752727045 1.0
PF11  C43  500 66.56096185462226 18.59504366740077 1.0
PF11  C44  0 31.909003945010532 14.058133616308472 1.0
PF11  C45  100 80.18769432782726 3.365429170467039 1.0
PF11  C46  600 42.7636702188723 8.445907671422733 1.0
PF11  C47  300 89.7490470018791 17.88840506854002 1.0
PF11  C48  600 55.87226476102536 14.948854291601815 1.0
PF11  C49  500 58.67558670578557 9.901074755287167 1.0
PF11  C50  200 31.38090944313028 17.704599815761807 1.0
;
# platforms cost parameters
param g := 
  PF1  79.9901319284618
  PF2  22.610282998119196
  PF3  85.57984499257662
  PF4  72.35272371399932
  PF5  67.88251695067771
  PF6  19.16832801752401
  PF7  75.81097333449308
  PF8  57.68545620892368
  PF9  26.64667248214455
  PF10  72.76172169731703
  PF11  44.241774669964045
;
# platforms time parameters
param s := 
  PF1  1.0
  PF2  1.0
  PF3  1.0
  PF4  1.0
  PF5  1.0
  PF6  1.0
  PF7  1.0
  PF8  1.0
  PF9  1.0
  PF10  1.0
  PF11  1.0
;
 end;
 
